0;14.336551301684658
1;46.197043364924575
2;74.02171995160572
3;164.16252631396412
4;179.13769853558935
5;199.43649620396369
6;199.43649620396369
7;259.2580587693226
8;287.7226435726133
9;287.7226435726133
10;287.7226435726133
11;287.7364871997259
12;287.83129027220764
13;287.83129027220764
14;287.83129027220764
15;287.83129027220764
16;287.8399353953963
17;287.8399353953963
18;287.844034016182
19;287.8480224459359
20;287.8480224459359
21;287.8480224459359
22;287.8480224459359
23;287.8507296059755
24;287.8507296059755
25;287.8507296059755
26;287.8507296059755
27;287.8510087935104
28;287.85108450475707
29;287.85116199748614
30;287.85116199748614
31;287.85116199748614
32;287.85116199748614
33;287.85116199748614
34;287.85116199748614
35;287.85116199748614
36;287.85116199748614
37;287.85116199748614
38;287.85116199748614
39;287.85116199748614
40;287.85116199748614
41;287.85116199748614
42;287.85116199748614
43;287.85116199748614
44;287.85116199748614
45;287.85116199748614
46;287.85116199748614
47;287.85116199748614
48;287.85116199748614
49;287.85116199748614
50;287.85116199748614
51;287.85116199748614
52;287.85116199748614
53;287.85116199748614
54;287.85116199748614
55;287.85116199748614
56;287.85116199748614
57;287.85116199748614
58;287.85116199748614
59;287.85116199748614
60;287.85116199748614
61;287.85116199748614
62;287.85116199748614
63;287.85116199748614
64;287.85116199748614
65;287.85116199748614
66;287.85116199748614
67;287.85116199748614
68;287.85116199748614
69;287.85116199748614
70;287.85116199748614
71;287.85116199748614
72;287.85116199748614
73;287.85116199748614
74;287.85116199748614
75;287.85116199748614
76;287.85116199748614
77;287.8511620337327
78;287.8511620337327
79;287.8511620337327
80;287.8511620337327
81;287.8511620337327
82;287.8511620337327
83;287.8511620337327
84;287.8511620337327
85;287.8511620337327
86;287.8511620337327
87;287.8511620337327
88;287.8511620337327
89;287.8511620337327
90;287.8511620337327
91;287.8511620337327
92;287.8511620337327
93;287.8511620337327
94;287.8511620337327
95;287.8511620337327
96;287.8511620337327
97;287.8511620337327
98;287.8511620337327
99;287.8511620337327
100;287.8511620337327
101;287.8511620337327
102;287.8511620337327
103;287.8511620337327
104;287.8511620337327
105;287.8511620337327
106;287.8511620337327
107;287.8511620337327
108;287.8511620337327
109;287.8511620337327
110;287.8511620337327
111;287.8511620337327
112;287.8511620337327
113;287.8511620337327
114;287.8511620337327
115;287.8511620337327
116;287.8511620337327
117;287.8511620337327
118;287.8511620337327
119;287.8511620337327
120;287.8511620337327
121;287.8511620337327
122;287.8511620337327
123;287.8511620337327
124;287.8511620337327
125;287.8511620337327
126;287.8511620337327
127;287.8511620337327
128;287.8511620337327
129;287.8511620337327
130;287.8511620337327
131;287.8511620337327
132;287.8511620337327
133;287.8511620337327
134;287.8511620337327
135;287.8511620337327
136;287.8511620337327
137;287.8511620337327
138;287.8511620337327
139;287.8511620337327
140;287.8511620337327
141;287.8511620337327
142;287.8511620337327
143;287.8511620337327
144;287.8511620337327
145;287.8511620337327
146;287.8511620337327
147;287.8511620337327
148;287.8511620337327
149;287.8511620337327
150;287.8511620337327
151;287.8511620337327
152;287.8511620337327
153;287.8511620337327
154;287.8511620337327
155;287.8511620337327
156;287.8511620337327
157;287.8511620337327
158;287.8511620337327
159;287.8511620337327
160;287.8511620337327
161;287.8511620337327
162;287.8511620337327
163;287.8511620337327
164;287.8511620337327
165;287.8511620337327
166;287.8511620337327
167;287.8511620337327
168;287.8511620337327
169;287.8511620337327
170;287.8511620337327
171;287.8511620337327
172;287.8511620337327
173;287.8511620337327
174;287.8511620337327
175;287.8511620337327
176;287.8511620337327
177;287.8511620337327
178;287.8511620337327
179;287.8511620337327
180;287.8511620337327
181;287.8511620337327
182;287.8511620337327
183;287.8511620337327
184;287.8511620337327
185;287.8511620337327
186;287.8511620337327
187;287.8511620337327
188;287.8511620337327
189;287.8511620337327
190;287.8511620338261
191;287.8511620338261
192;287.8511620338261
193;287.8511620338261
194;287.8511620338261
195;287.8511620338261
196;287.8511620338261
197;287.8511620338261
198;287.8511620338261
199;287.8511620338261
0;9.738735205308842
1;47.13399847775781
2;217.86272416834646
3;268.8777044722771
4;268.8777044722771
5;284.55859537232095
6;287.02019595051615
7;287.7873804419434
8;287.7873804419434
9;287.7873804419434
10;287.7873804419434
11;287.8158726930144
12;287.8158726930144
13;287.8158726930144
14;287.8158726930144
15;287.84274363439016
16;287.8479130156887
17;287.8479130156887
18;287.8479130156887
19;287.84899008574024
20;287.84899008574024
21;287.8506143829905
22;287.8506143829905
23;287.8506143829905
24;287.8506143829905
25;287.85094671946905
26;287.85094671946905
27;287.85094671946905
28;287.85094671946905
29;287.85094671946905
30;287.85094671946905
31;287.85111919404386
32;287.85111919404386
33;287.8511310477412
34;287.85115400724425
35;287.85115400724425
36;287.85115400724425
37;287.85115400724425
38;287.85115400724425
39;287.85115400724425
40;287.85115400724425
41;287.85115400724425
42;287.85115400724425
43;287.85115400724425
44;287.85115400724425
45;287.85115400724425
46;287.85115400724425
47;287.85115400724425
48;287.85115400724425
49;287.85115400724425
50;287.851159998107
51;287.851159998107
52;287.851159998107
53;287.851159998107
54;287.851159998107
55;287.851159998107
56;287.851159998107
57;287.851159998107
58;287.851159998107
59;287.851159998107
60;287.851159998107
61;287.851159998107
62;287.851159998107
63;287.851159998107
64;287.851159998107
65;287.851159998107
66;287.851159998107
67;287.851159998107
68;287.851159998107
69;287.851159998107
70;287.851159998107
71;287.851159998107
72;287.851159998107
73;287.851159998107
74;287.851159998107
75;287.851159998107
76;287.851159998107
77;287.851159998107
78;287.851159998107
79;287.8511608787496
80;287.8511608787496
81;287.8511608787496
82;287.8511611267584
83;287.8511611267584
84;287.8511611267584
85;287.8511611267584
86;287.8511611267584
87;287.8511616971448
88;287.8511616971448
89;287.8511616971448
90;287.8511616971448
91;287.8511616971448
92;287.85116176178946
93;287.85116176178946
94;287.85116176178946
95;287.85116176178946
96;287.85116176178946
97;287.85116176178946
98;287.85116176178946
99;287.85116176178946
100;287.85116176178946
101;287.85116176178946
102;287.85116176178946
103;287.8511617781466
104;287.8511617781466
105;287.8511617781466
106;287.8511617781466
107;287.85116178546
108;287.85116178546
109;287.85116178546
110;287.85116178546
111;287.85116178546
112;287.85116178546
113;287.85116178546
114;287.85116178546
115;287.85116178844237
116;287.85116178844237
117;287.85116178844237
118;287.85116178844237
119;287.85116178844237
120;287.85116178844237
121;287.85116178844237
122;287.85116178844237
123;287.85116178844237
124;287.85116178844237
125;287.85116178844237
126;287.85116178844237
127;287.85116178844237
128;287.8511617940275
129;287.8511617940275
130;287.8511617940275
131;287.85116179404787
132;287.85116179404787
133;287.85116179404787
134;287.85116179404787
135;287.85116179404787
136;287.8511617940776
137;287.8511617940784
138;287.8511617940784
139;287.8511617940784
140;287.8511617940784
141;287.8511617940784
142;287.8511617940784
143;287.8511617940784
144;287.8511617940784
145;287.85116179407925
146;287.8511617940886
147;287.85116179412137
148;287.85116179429934
149;287.85116179429934
150;287.85116179429934
151;287.85116179429934
152;287.85116179429934
153;287.85116183530505
154;287.85116183530505
155;287.85116183530505
156;287.85116183530505
157;287.85116183530505
158;287.85116183530505
159;287.85116183530505
160;287.85116183530505
161;287.85116183530505
162;287.851161838632
163;287.8511618991642
164;287.8511618991642
165;287.8511618992548
166;287.8511618992548
167;287.85116190043277
168;287.85116190043277
169;287.85116190043277
170;287.85116190043277
171;287.85116190043277
172;287.85116190043277
173;287.85116190043277
174;287.85116190043277
175;287.85116190043277
176;287.85116190043277
177;287.85116190043277
178;287.85116190043277
179;287.85116190043277
180;287.85116190043277
181;287.85116190043277
182;287.85116190043277
183;287.85116190043277
184;287.85116190043277
185;287.85116190043277
186;287.85116190043277
187;287.85116190043277
188;287.85116190043277
189;287.85116190043277
190;287.85116190043277
191;287.85116190043277
192;287.85116190043277
193;287.85116190043277
194;287.85116190043277
195;287.85116190043277
196;287.85116190043277
197;287.8511619004555
198;287.8511619004555
199;287.8511619004555
